bairros_sp,causa_afastamento_1,causa_afastamento_2,causa_afastamento_3,motivo_desligamento,cbo,cnae_classe,distritos_sp,vinculo_ativo_31dez,faixa_etaria,faixa_hora_contrat,faixa_remun_dezem_sm,faixa_remun_media_sm,faixa_tempo_emprego,escolaridade,qtd_hora_contr,idade,ind_simples,mes_admissao,mes_desligamento,municipio,natureza_juridica,ind_portador_defic,qtd_dias_afastamento,raca_cor,vl_remun_dezembro_nom,vl_remun_dezembro_sm,vl_remun_media_nom,vl_remun_media_sm,cnae_subclasse,sexo_trabalhador,tamanho_estabelecimento,tempo_emprego,tipo_admissao,tipo_estab41,tipo_estab42,tipo_defic,tipo_vinculo,ind_trab_intermitente,ind_trab_parcial,ano,cod_siaf_municipio,cod_ibge_municipio,cod_tse_municipio,nome_municipio,nome_municipio_sem_acento,ocupacao,setor,contribuinte_senai,nome_tipo_vinculo,nome_genero,nivel_escolaridade,segmentacao_escolaridade
9999,10,99,99,0,519110,56112,9999,1,5,6,99,3,4,7,44,30,1,0,0,353060,2135,N,151,4,0000000000.00,000000.00,0000001590.90,000001.59,5611203,1,5,19.9,0,1,CNPJ,N,10,N,N,2019,6713,3530607,67130,MOGI DAS CRUZES,MOGI DAS CRUZES,Motociclista no Transporte de Documentos e Pequenos Volumes,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,10,99,99,0,414105,25128,9999,1,3,6,4,3,1,6,44,19,0,11,0,355130,2062,N,26,2,0000001450.58,000001.64,0000001450.58,000001.64,2512800,1,7,1.3,1,1,CNPJ,N,10,N,N,2016,7127,3551306,71277,SEBASTIANÓPOLIS DO SUL,SEBASTIANOPOLIS DO SUL,Almoxarife,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,99,99,0,312210,36006,9999,1,5,5,9,7,5,7,40,36,0,0,0,355410,2038,N,2,2,0000006208.65,000008.57,0000003816.98,000005.26,3600601,2,6,24.9,0,1,CNPJ,N,10,N,N,2014,7183,3554102,71838,TAUBATÉ,TAUBATE,Tecnico de Saneamento,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,{ñ class},{ñ class},0,914425,49213,9999,1,3,6,5,4,3,6,44,21,0,6,0,350900,2062,N,22,8,0000000765.69,000002.01,0000000927.36,000002.43,4921302,1,9,6.1,2,1,CNPJ,N,10,N,N,2007,6281,3509007,62812,CAIEIRAS,CAIEIRAS,Mecanico de Veiculos Automotores a Diesel (Exceto Tratores),Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,512115,84116,9999,1,5,5,5,4,8,3,40,35,0,0,0,352044,1031,N,20,{ñ class},0000000818.51,000002.15,0000000924.36,000002.48,8411600,1,10,150.5,0,1,CNPJ,N,30,N,N,2007,2943,3520442,61204,ILHA SOLTEIRA,ILHA SOLTEIRA,Empregado Domestico  Faxineiro,Outros,NÃO,ESTATUTARIO,,,
9999,10,99,99,0,782510,49302,9999,1,5,6,5,4,7,7,44,38,0,0,0,352590,2062,N,102,2,0000002038.13,000002.31,0000002079.39,000002.35,4930202,1,3,74.9,0,1,CNPJ,N,10,N,N,2016,6619,3525904,66192,JUNDIAÍ,JUNDIAI,Motorista de Caminhao (Rotas Regionais e Internacionais),Logística,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,725205,28127,9999,1,3,6,99,2,3,7,44,20,0,2,0,352260,2062,N,257,2,0000000000.00,000000.00,0000000856.00,000001.26,2812700,1,9,10.3,2,1,CNPJ,N,10,N,N,2013,6553,3522604,65536,ITAPIRA,ITAPIRA,Montador de Maquinas,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,783215,49302,9999,1,7,6,5,4,8,2,44,51,0,0,0,353390,2062,N,0,8,0000000784.78,000002.06,0000000757.80,000002.03,4930201,1,5,146.9,0,1,CNPJ,N,10,N,N,2007,6779,3533908,67792,OLÍMPIA,OLIMPIA,Carregador (Veiculos de Transportes Terrestres),Logística,NÃO,CLT U/PJ IND,,,
1051,10,40,{ñ class},0,253215,64221,9,1,5,5,{ñ class},7,6,9,40,35,0,0,0,355030,2046,N,270,2,0000000000.00,000000.00,0000002299.46,000005.15,6422100,2,3,39.9,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Gerente de Contas - Pessoa Fisica e Juridica,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,716105,47890,9999,1,6,6,{ñ class},{ñ class},7,5,44,43,1,0,0,350570,2062,N,365,2,0000000000.00,000000.00,0000000000.00,000000.00,4789099,1,4,105.9,0,1,CNPJ,N,10,N,N,2009,6213,3505708,62138,BARUERI,BARUERI,Acabador de Superficies de Concreto,Outros,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,848305,10911,9999,1,7,6,5,4,6,5,44,59,1,0,0,350950,2062,N,94,4,0000000958.67,000002.31,0000000896.30,000002.18,1091100,1,6,46.9,0,1,CNPJ,N,10,N,N,2008,6291,3509502,62910,CAMPINAS,CAMPINAS,Padeiro,Outros,NÃO,CLT U/PJ IND,,,
9999,10,99,99,0,521110,47440,9999,1,7,6,3,3,4,4,44,55,0,0,0,350010,2135,N,57,2,0000000979.00,000001.44,0000001059.62,000001.55,4744099,1,6,13.6,0,1,CNPJ,N,10,N,N,2013,6101,3500105,61018,ADAMANTINA,ADAMANTINA,Vendedor de Comercio Varejista,Indústria da Construção Civil,NÃO,CLT U/PJ IND,,,
{ñ class},10,{ñ class},{ñ class},0,411005,84116,80,1,6,5,{ñ class},4,8,7,40,47,0,0,0,355030,1031,N,365,{ñ class},0000000000.00,000000.00,0000001245.73,000002.73,8411600,2,9,302.1,0,1,CNPJ,N,31,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,"Auxiliar de Escritorio, em Geral",Outros,NÃO,ESTAT RGPS,,,
2,10,99,99,0,954120,43291,6,1,5,6,8,6,7,7,44,30,0,0,0,355030,2054,N,52,2,0000004922.20,000005.25,0000004543.69,000004.84,4329103,1,8,75.4,0,1,CNPJ,N,10,N,N,2017,7107,3550308,71072,SÃO PAULO,SAO PAULO,Mecanico de Manutencao de Instalacoes Mecanicas de Edificios,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,40,40,0,322230,84116,9999,1,5,5,7,5,7,7,40,35,0,0,0,354780,1031,N,86,99,0000004239.45,000004.44,0000003515.51,000003.67,8411600,2,10,105.4,0,1,CNPJ,N,30,N,N,2018,7057,3547809,70572,SANTO ANDRÉ,SANTO ANDRE,Auxiliar de Enfermagem,Outros,NÃO,ESTATUTARIO,,,
1069,10,99,99,0,731135,27104,51,1,6,6,5,4,7,4,44,44,0,0,0,355030,2054,N,365,2,0000002032.39,000002.99,0000001834.87,000002.70,2710403,2,5,94.9,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Montador de Equipamentos Eletricos,Indústria Eletroeletrônica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,99,0,641015,94308,9999,1,7,6,5,3,6,7,44,59,0,0,{ñ class},353870,3999,0,14,4,0000002409.62,000002.30,0000001862.57,000001.77,9430800,1,5,41.6,0,1,CNPJ,0,10,0,0,2020,6875,3538709,68756,PIRACICABA,PIRACICABA,Tratorista Agricola,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,622110,19314,9999,1,3,6,3,2,6,2,44,23,0,2,0,350320,2046,N,365,8,0000000466.03,000001.33,0000000441.78,000001.25,1931400,1,9,58.9,0,1,CNPJ,N,20,N,N,2006,6163,3503208,61638,ARARAQUARA,ARARAQUARA,Trabalhador da Cultura de Cana-De-Acucar,"Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT R/PJ IND,,,
1004,20,99,99,0,521110,47725,22,1,3,6,8,5,5,7,44,20,0,0,0,355030,2062,N,28,8,0000005835.22,000006.22,0000003446.59,000003.67,4772500,2,4,32.1,0,1,CNPJ,N,10,N,N,2017,7107,3550308,71072,SÃO PAULO,SAO PAULO,Vendedor de Comercio Varejista,Indústria da Saúde,NÃO,CLT U/PJ IND,,,
34,10,40,99,0,951105,86101,10,1,4,6,99,5,4,7,44,26,0,0,0,355030,3999,N,216,2,0000000000.00,000000.00,0000002693.55,000003.41,8610102,1,9,23.9,0,1,CNPJ,N,10,N,N,2015,7107,3550308,71072,SÃO PAULO,SAO PAULO,Eletricista de Manutencao Eletroeletronica,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
1792,10,99,99,0,784205,22293,1,1,3,6,5,3,4,7,44,20,0,0,0,355030,2062,N,11,2,0000002089.14,000002.65,0000001545.88,000001.95,2229301,1,7,22.8,0,1,CNPJ,N,10,N,N,2015,7107,3550308,71072,SÃO PAULO,SAO PAULO,Alimentador de Linha de Producao,Indústria do Plástico e da Borracha,CONTRIBUINTE,CLT U/PJ IND,,,
1867,20,99,99,0,715210,47440,35,1,6,6,3,3,4,6,44,49,1,0,0,355030,2062,N,8,2,0000000961.86,000001.32,0000001189.97,000001.63,4744005,1,4,16.8,0,1,CNPJ,N,10,N,N,2014,7107,3550308,71072,SÃO PAULO,SAO PAULO,Pedreiro,Indústria da Construção Civil,NÃO,CLT U/PJ IND,,,
99,10,99,99,0,331105,84116,80,1,7,5,6,5,6,9,40,56,0,0,{ñ class},355030,1031,0,3,99,0000003916.93,000003.74,0000003874.16,000003.70,8411600,2,10,38.8,0,1,CNPJ,0,30,0,0,2020,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio na Educacao Infantil,Outros,NÃO,ESTATUTARIO,,,
9999,10,99,99,0,514205,42111,9999,1,5,6,4,3,3,7,44,30,0,2,0,354980,2062,N,32,2,0000001118.13,000001.64,0000001117.50,000001.64,4211101,1,10,10.4,2,1,CNPJ,N,10,N,N,2013,7097,3549805,70971,SÃO JOSÉ DO RIO PRETO,SAO JOSE DO RIO PRETO,Coletor de Lixo Domiciliar,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,911305,95215,9999,1,5,5,4,2,7,7,40,32,1,0,{ñ class},354340,2135,0,14,2,0000001717.73,000001.64,0000001353.88,000001.28,9521500,1,2,77.9,0,1,CNPJ,0,10,0,0,2020,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,"Mecanico de Manutencao de Maquinas, em Geral",Indústria Eletroeletrônica,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,731320,61906,9999,1,7,6,{ñ class},{ñ class},6,7,44,50,0,0,0,354330,2062,N,366,2,0000000000.00,000000.00,0000000000.00,000000.00,6190699,1,10,44.9,0,1,CNPJ,N,10,N,N,2008,6967,3543303,69671,RIBEIRÃO PIRES,RIBEIRAO PIRES,Instalador-Reparador de Linhas e Aparelhos de Telecomunicacoes,Indústria das Telecomunicações e Tecnologia da Informação,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,513205,10716,9999,1,7,6,{ñ class},{ñ class},8,4,44,56,0,0,0,350530,2046,N,365,2,0000000000.00,000000.00,0000000000.00,000000.00,1071600,2,10,164.7,0,1,CNPJ,N,10,N,N,2009,6205,3505302,62057,BARRA BONITA,BARRA BONITA,Cozinheiro Geral,"Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,724315,29492,9999,1,7,6,99,99,6,7,44,51,0,0,0,352690,2062,N,366,8,0000000000.00,000000.00,0000000000.00,000000.00,2949201,1,7,40.0,0,1,CNPJ,N,10,N,N,2016,6639,3526902,66397,LIMEIRA,LIMEIRA,Soldador,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,{ñ class},{ñ class},0,301105,29492,9999,1,5,6,6,5,7,7,44,39,0,0,0,350700,2062,N,15,8,0000001829.17,000003.93,0000001748.33,000003.77,2949299,2,7,86.4,0,1,CNPJ,N,10,N,N,2009,6239,3507001,62391,BOITUVA,BOITUVA,Tecnico de Laboratorio Industrial,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,40,99,0,521140,47555,9999,1,7,6,4,3,4,5,44,53,1,0,0,352050,2135,N,167,2,0000001577.80,000001.58,0000001516.66,000001.51,4755501,2,4,19.9,0,1,CNPJ,N,10,N,N,2019,6511,3520509,65110,INDAIATUBA,INDAIATUBA,ND,Indústria Têxtil-Vestuária e Couro-Calçadista,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,724515,25934,9999,1,5,6,5,4,7,4,44,33,1,9,0,353710,2062,N,364,2,0000000842.91,000002.40,0000000803.89,000002.38,2593400,1,5,99.7,0,1,CNPJ,N,10,N,N,2006,6843,3537107,68438,PEDREIRA,PEDREIRA,Prensista (Operador de Prensa),Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
1169,10,99,99,0,783225,17419,52,1,6,6,3,3,7,6,44,47,1,0,0,355030,2062,N,8,2,0000001334.87,000001.42,0000001782.69,000001.89,1741902,1,7,68.4,0,1,CNPJ,N,10,N,N,2017,7107,3550308,71072,SÃO PAULO,SAO PAULO,Ajudante de Motorista,"Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,517310,84116,9999,1,5,5,5,4,4,7,40,37,0,0,0,352900,1147,N,365,2,0000001557.90,000002.29,0000001519.53,000002.23,8411600,1,7,12.8,0,1,CNPJ,N,10,N,N,2013,6681,3529005,66818,MARÍLIA,MARILIA,Agente de Seguranca,Outros,NÃO,CLT U/PJ IND,,,
1068,10,{ñ class},{ñ class},0,513205,56112,59,1,3,6,3,2,1,6,44,18,1,11,0,355030,2062,N,7,2,0000000580.41,000001.39,0000000615.57,000001.47,5611203,2,3,1.5,1,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Cozinheiro Geral,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,10,99,99,0,715505,43304,9999,1,6,6,99,3,5,4,44,41,0,0,0,355280,2062,N,364,8,0000000000.00,000000.00,0000001453.10,000001.84,4330499,1,2,25.6,0,1,CNPJ,N,10,N,N,2015,7157,3552809,71579,TABOÃO DA SERRA,TABOAO DA SERRA,Carpinteiro,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
68,20,{ñ class},{ñ class},0,716610,43304,33,1,5,6,5,4,7,7,44,37,0,0,0,355030,2062,N,1,2,0000000959.50,000002.52,0000000943.08,000002.53,4330404,1,5,107.4,0,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Pintor de Obras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,951105,13405,9999,1,6,6,8,7,5,6,44,46,0,0,0,350160,2062,N,38,2,0000002674.98,000006.44,0000002089.24,000005.10,1340501,1,6,29.9,0,1,CNPJ,N,10,N,N,2008,6131,3501608,61310,AMERICANA,AMERICANA,Eletricista de Manutencao Eletroeletronica,Indústria Têxtil-Vestuária e Couro-Calçadista,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,951105,24229,9999,1,6,5,7,6,3,7,40,45,0,5,0,351350,2046,N,245,8,0000001967.14,000004.23,0000001953.28,000004.20,2422901,1,10,7.9,4,1,CNPJ,N,10,N,N,2009,6371,3513504,63711,CUBATÃO,CUBATAO,Eletricista de Manutencao Eletroeletronica,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,911305,29492,9999,1,2,3,3,2,4,6,20,17,0,0,0,355280,2054,N,45,2,0000001267.90,000001.44,0000001068.34,000001.21,2949299,1,8,17.1,0,1,CNPJ,N,55,N,N,2016,7157,3552809,71579,TABOÃO DA SERRA,TABOAO DA SERRA,"Mecanico de Manutencao de Maquinas, em Geral",Indústria Automotiva,CONTRIBUINTE,APREND CONTR,,,
1846,10,99,99,0,717020,42138,96,1,3,6,2,2,3,5,44,20,0,4,0,355030,2062,N,22,4,0000000931.23,000000.97,0000001096.78,000001.14,4213800,1,9,8.2,2,1,CNPJ,N,10,N,N,2018,7107,3550308,71072,SÃO PAULO,SAO PAULO,Servente de Obras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,253210,64221,9999,1,5,5,8,7,8,8,40,38,0,0,0,351880,2046,N,50,8,0000005255.07,000005.50,0000004936.41,000005.16,6422100,2,4,212.7,0,1,CNPJ,N,10,N,N,2018,6477,3518800,64777,GUARULHOS,GUARULHOS,Gerente de Clientes Especiais (Private),Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,810110,21211,9999,1,6,5,12,10,6,9,40,40,0,0,0,352220,2062,N,93,2,0000007796.52,000020.51,0000006644.13,000017.93,2121101,2,9,55.6,0,1,CNPJ,N,10,N,N,2007,6545,3522208,65455,ITAPECERICA DA SERRA,ITAPECERICA DA SERRA,Mestre de Producao Quimica,Indústria da Saúde,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,414215,47113,9999,1,4,6,4,3,7,7,44,26,0,0,0,350920,2062,N,285,2,0000000810.30,000001.74,0000000828.38,000001.79,4711302,1,6,81.9,0,1,CNPJ,N,10,N,N,2009,6285,3509205,62855,CAJAMAR,CAJAMAR,Conferente de Carga e Descarga,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
95,10,10,99,0,514320,56201,86,1,7,1,99,0,4,3,8,63,1,0,0,355030,2135,N,156,2,0000000000.00,000000.00,0000000282.44,000000.41,5620102,2,4,21.9,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Faxineiro,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
{ñ c,10,99,99,0,782405,49221,90,1,6,6,99,99,7,7,44,48,0,0,0,355030,2054,N,365,2,0000000000.00,000000.00,0000000000.00,000000.00,4922102,1,10,64.9,0,1,CNPJ,N,10,N,N,2014,7107,3550308,71072,SÃO PAULO,SAO PAULO,Motorista de Onibus Rodoviario,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
936,10,{ñ class},{ñ class},0,142210,47121,58,1,5,6,8,7,3,9,44,35,1,5,0,355030,2062,N,19,2,0000002040.00,000005.36,0000002029.61,000005.33,4712100,2,6,7.8,2,1,CNPJ,N,10,N,N,2007,7107,3550308,71072,SÃO PAULO,SAO PAULO,Gerente de Departamento Pessoal,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,20,20,99,0,411010,65502,9999,1,5,5,99,1,2,7,36,34,0,8,0,350570,2062,N,59,2,0000000000.00,000000.00,0000000773.67,000000.97,6550200,2,9,4.6,2,1,CNPJ,N,10,N,N,2015,6213,3505708,62138,BARUERI,BARUERI,Assistente Administrativo,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,20,{ñ class},{ñ class},0,513405,56112,9999,1,4,6,4,3,4,7,44,25,1,0,0,350450,2062,N,16,2,0000000661.60,000001.59,0000000660.43,000001.61,5611201,1,6,14.9,0,1,CNPJ,N,10,N,N,2008,6189,3504503,61891,AVARÉ,AVARE,Garcom,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,768110,22226,9999,1,5,6,4,2,5,7,44,38,1,0,0,353440,2062,N,86,8,0000001504.40,000001.57,0000001428.49,000001.49,2222600,1,5,30.9,0,1,CNPJ,N,10,N,N,2018,6789,3534401,67890,OSASCO,OSASCO,"Tecelao de Tapetes, a  Mao",Indústria do Plástico e da Borracha,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,{ñ class},{ñ class},0,414105,22226,9999,1,4,6,8,6,4,7,44,27,0,0,0,352590,2062,N,93,2,0000001960.99,000005.16,0000001490.44,000004.01,2222600,1,8,21.9,0,1,CNPJ,N,10,N,N,2007,6619,3525904,66192,JUNDIAÍ,JUNDIAI,Almoxarife,Indústria do Plástico e da Borracha,CONTRIBUINTE,CLT U/PJ IND,,,
1638,10,99,99,0,411010,43215,92,1,4,6,5,4,4,9,44,29,0,0,0,355030,2062,N,5,8,0000001796.71,000002.65,0000001449.72,000002.13,4321500,2,10,19.7,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Assistente Administrativo,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,783210,47211,9999,1,3,6,3,2,4,7,44,18,0,0,0,350160,2062,N,354,2,0000000577.89,000001.39,0000000550.33,000001.34,4721103,1,5,18.9,0,1,CNPJ,N,10,N,N,2008,6131,3501608,61310,AMERICANA,AMERICANA,Carregador (Armazem),Ausente da Carteira,NÃO,CLT U/PJ IND,,,
763,10,99,99,0,710205,41204,36,1,5,6,6,5,5,7,44,36,0,0,0,355030,2062,N,117,4,0000002700.00,000003.42,0000002901.69,000003.67,4120400,1,4,26.7,0,1,CNPJ,N,10,N,N,2015,7107,3550308,71072,SÃO PAULO,SAO PAULO,Mestre (Construcao Civil),Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
240,10,{ñ class},{ñ class},0,951105,42120,33,1,5,6,{ñ class},5,6,4,44,39,0,2,0,355030,2054,N,160,8,0000000000.00,000000.00,0000001207.19,000003.70,4212000,1,6,46.0,0,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Eletricista de Manutencao Eletroeletronica,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,724410,28330,9999,1,6,6,3,6,6,7,44,43,0,0,0,350950,2062,N,147,2,0000000739.34,000001.09,0000002770.06,000004.08,2833000,1,7,36.3,0,1,CNPJ,N,10,N,N,2013,6291,3509502,62910,CAMPINAS,CAMPINAS,Caldeireiro (Chapas de Ferro e Aco),Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,40,{ñ class},0,821450,24512,9999,1,5,6,6,4,6,7,44,35,0,0,0,351340,2046,N,101,2,0000001338.13,000003.52,0000001113.07,000002.96,2451200,1,10,45.5,0,1,CNPJ,N,10,N,N,2007,6369,3513405,63690,CRUZEIRO,CRUZEIRO,Rebarbador de Metal,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,141410,23303,9999,1,5,6,3,2,7,2,44,34,1,0,0,355080,2135,N,364,2,0000001210.62,000001.29,0000001210.62,000001.29,2330305,1,4,82.6,0,1,CNPJ,N,10,N,N,2017,7117,3550803,71170,SÃO SEBASTIÃO DA GRAMA,SAO SEBASTIAO DA GRAMA,Comerciante Varejista,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,622010,93298,9999,1,7,6,5,3,4,3,44,52,0,9,0,353180,3999,N,119,2,0000000733.30,000002.09,0000000601.09,000001.77,9329899,1,5,15.9,0,1,CNPJ,N,10,N,N,2006,6737,3531803,67377,MONTE MOR,MONTE MOR,Jardineiro,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,832125,17427,9999,1,5,6,6,5,7,5,44,34,0,12,0,354340,2062,N,36,2,0000001234.93,000003.52,0000001108.26,000003.31,1742799,1,6,108.2,0,1,CNPJ,N,10,N,N,2006,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,Operador de Maquina de Fabricar Papel e Papelao,"Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,724315,25420,9999,1,4,6,4,3,3,5,44,25,0,2,0,351380,2062,N,107,2,0000001123.03,000001.65,0000001119.04,000001.64,2542000,1,5,10.4,2,1,CNPJ,N,10,N,N,2013,6377,3513801,63770,DIADEMA,DIADEMA,Soldador,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,411010,45200,9999,1,7,6,99,5,4,7,44,54,1,0,0,353440,2062,N,57,2,0000000000.00,000000.00,0000002513.33,000003.18,4520001,2,4,17.9,0,1,CNPJ,N,10,N,N,2015,6789,3534401,67890,OSASCO,OSASCO,Assistente Administrativo,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
1147,20,99,99,0,411030,49213,6,1,4,6,99,99,3,9,44,25,0,4,0,355030,2062,N,260,2,0000000000.00,000000.00,0000000000.00,000000.00,4921302,2,3,8.9,4,1,CNPJ,N,10,N,N,2012,7107,3550308,71072,SÃO PAULO,SAO PAULO,Auxiliar de Pessoal,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,717020,41204,9999,1,4,6,{ñ class},3,5,4,44,28,0,0,0,351380,2062,N,0,9,0000000000.00,000000.00,0000000638.93,000001.53,4120400,1,6,31.4,0,1,CNPJ,N,10,N,N,2008,6377,3513801,63770,DIADEMA,DIADEMA,Servente de Obras,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,782510,46354,9999,1,7,6,99,99,7,7,44,56,0,0,0,352390,2062,N,365,8,0000000000.00,000000.00,0000000000.00,000000.00,4635402,1,6,104.9,0,1,CNPJ,N,10,N,N,2017,6579,3523909,65790,ITU,ITU,Motorista de Caminhao (Rotas Regionais e Internacionais),Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,20,99,99,0,721430,25322,9999,1,4,6,5,4,5,7,44,28,1,0,0,351300,2062,N,141,2,0000001882.66,000002.77,0000001875.73,000002.76,2532201,1,6,25.9,0,1,CNPJ,N,10,N,N,2013,6361,3513009,63614,COTIA,COTIA,Operador de Torno com Comando Numerico,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,99,99,0,832135,17338,9999,1,7,5,99,3,7,6,36,59,0,0,0,354390,2062,N,364,2,0000000000.00,000000.00,0000001454.85,000001.54,1733800,1,6,90.9,0,1,CNPJ,N,10,N,N,2017,6979,3543907,69795,RIO CLARO,RIO CLARO,Operador de Rebobinadeira na Fabricacao de Papel e Papelao,"Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,223810,84116,9999,1,6,5,{ñ class},7,8,9,40,45,0,0,0,352390,1031,N,62,{ñ class},0000000000.00,000000.00,0000002216.53,000005.97,8411600,2,10,249.4,0,1,CNPJ,N,30,N,N,2007,6579,3523909,65790,ITU,ITU,Fonoaudiol,Outros,NÃO,ESTATUTARIO,,,
1042,20,99,99,0,262505,93212,46,1,5,5,99,5,4,7,36,38,0,0,0,355030,2062,N,171,8,0000000000.00,000000.00,0000002384.62,000003.51,9321200,2,5,20.9,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Ator,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,{ñ class},{ñ class},0,784205,87115,9999,1,6,6,3,2,4,5,44,44,0,0,0,353980,3999,N,11,2,0000000548.00,000001.32,0000000554.65,000001.35,8711502,2,5,21.9,0,1,CNPJ,N,10,N,N,2008,6897,3539806,68977,POÁ,POA,Alimentador de Linha de Producao,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,20,99,99,0,354130,49302,9999,1,7,6,4,3,4,7,44,50,1,0,0,354980,2135,N,51,2,0000001295.80,000001.64,0000001257.90,000001.59,4930202,2,6,19.8,0,1,CNPJ,N,10,N,N,2015,7097,3549805,70971,SÃO JOSÉ DO RIO PRETO,SAO JOSE DO RIO PRETO,Promotor de Vendas Especializado,Logística,NÃO,CLT U/PJ IND,,,
